,Train,Test
101,0.2387148882929514,0.7205598353499801
102,0.23596630280092884,0.718451268490707
103,0.23307281441395133,0.725030020955332
104,0.2314915994751784,0.7245311672116188
105,0.22770856777901602,0.7259726251698694
106,0.22960721217393315,0.7203966171875573
107,0.2268629127570081,0.7270707205118141
108,0.2273825249687614,0.7379348851627513
109,0.2204571791857607,0.7179016170611443
110,0.22175011068176584,0.7222974669055731
111,0.2226070782118081,0.7253446266574732
112,0.22225025835144738,0.7319929940999779
113,0.2218691342702322,0.7227904707301849
114,0.21930590887873763,0.729475219554572
115,0.21845481128634395,0.728212003852331
116,0.21502168012538836,0.7217850603939181
117,0.2154281255559442,0.7202491361629911
118,0.2177439446794197,0.7203912469609265
119,0.21585651588249566,0.7244637670603187
120,0.21200438268647165,0.7271322832849925
121,0.21041858409032288,0.7341997890779218
122,0.20788355135984854,0.72059147086686
123,0.20882528450579754,0.7251380632863409
124,0.21004485496056927,0.7214862742417852
125,0.20439407860745618,0.7218845202159445
126,0.20103794291524496,0.7285138723980978
127,0.20755581578048196,0.7273938057077481
128,0.2048676905356533,0.7348983852435295
129,0.20347635398285105,0.7453980086988248
130,0.20292804293253994,0.7612447583004947
131,0.20639532551820314,0.7228888314249259
132,0.19996660977196054,0.72822747225491
133,0.19831245941643202,0.7370124065331538
134,0.1976535955803559,0.7276919164385498
135,0.19751983992982886,0.7328702432386778
136,0.19802700223890254,0.7268888637663208
137,0.19665520753363255,0.7234579921398586
138,0.1961194798805278,0.7263489136802797
139,0.1934431319003824,0.7239290201371441
140,0.19112294331409943,0.7361764248315754
141,0.19332503748925542,0.7341097582810023
142,0.1912331502305448,0.7227993622847366
143,0.19004079034598348,0.7211333889909175
144,0.1915819292031526,0.7275560832966993
145,0.19245673074247469,0.7310839602963192
146,0.1910140833954343,0.7254954601546275
147,0.18894560488807927,0.7313145754747972
148,0.1860936902228965,0.7252931459361264
149,0.18402980855229092,0.7258862970971831
150,0.1896097752733262,0.7399870211968641
151,0.18819093084100155,0.7232543651495263
152,0.18287426208094734,0.7300722445346555
153,0.18093809002495082,0.7306700649711606
154,0.18291902846576688,0.7296870071395009
155,0.18125760206010433,0.7279235286249078
156,0.18025911923807628,0.7304884191828601
157,0.1799488551127289,0.7266639578688154
158,0.17837687916686246,0.7267804004167102
159,0.17816013888665463,0.7342725025735524
160,0.1820209788822579,0.7333049910777021
161,0.18034580041960183,0.7300339121346576
162,0.1811229984432165,0.7349895769768482
163,0.17783770326327247,0.7308412117200571
164,0.17625240815699297,0.7347188190183855
165,0.17535153433099607,0.7260616240233229
166,0.1751312509620061,0.7271077853770859
167,0.17596877708212205,0.7233614212220665
168,0.1753415787035224,0.7265700299624785
169,0.17459099085020763,0.731196832696051
170,0.17376468782415969,0.7290922413273178
171,0.17584864037201514,0.7301883578818351
172,0.1741768054387669,0.7335655787495838
173,0.1690812323954588,0.7290654923135691
174,0.17059944020632345,0.7352658628199713
175,0.1712956725571177,0.7259289037317713
176,0.17087354136218819,0.7300235841900471
177,0.17117617500113905,0.7259578259181315
178,0.16883482618503248,0.726936810170875
179,0.17099135575186988,0.7291281676507968
180,0.16706485276409247,0.7292455203154984
181,0.16785517246049017,0.7216983753512047
182,0.1701079529949397,0.7251927957045468
183,0.16647286621434637,0.731530344820756
184,0.17369460180478793,0.7185656278923083
185,0.16436523284470883,0.7277625024465659
186,0.1660904711809669,0.7228440251920906
187,0.16187017031290432,0.7237285091323556
188,0.16413140047766783,0.7209576764296545
189,0.16378731161229987,0.7270452300749489
190,0.16286751860293383,0.726090940802649
191,0.16240486348666403,0.7315407050135999
192,0.16252988063152432,0.7195840839826264
193,0.16258096146214002,0.7257642460440448
194,0.16346103412100496,0.7237547076866774
195,0.16304128140057125,0.7254155597818895
196,0.16209206531001907,0.7205406382454244
197,0.1597781743856034,0.7279114731603544
198,0.15956188258905263,0.7251334589552513
199,0.15901422791774422,0.7223692890958662
200,0.15770380362735326,0.7198013201753088
201,0.1582307968272912,0.7269976957311537
202,0.15813023459469,0.731579287785298
203,0.15540161112934953,0.7297979397184204
204,0.15785825061456538,0.7253852966064941
205,0.15648953099382937,0.7233256409114216
206,0.15660727418829656,0.7280253416721818
207,0.1573875898791905,0.7278952536426745
208,0.15528974614551,0.7224342038937406
209,0.15866436966431988,0.7263266055169934
210,0.15748729897306915,0.7253611149104308
211,0.1540237199453862,0.7247460734694444
212,0.15640623738027729,0.7271321453342167
213,0.1560580006447573,0.7250753530135272
214,0.15438227222496603,0.7229767875855022
215,0.15404601548411243,0.7326403769358399
216,0.15445775566329525,0.7254773729267683
217,0.1543469225971169,0.7210728693585085
218,0.15045658852108884,0.7266145164003335
219,0.15283646738657988,0.7267103415777303
220,0.14819335632337657,0.7223935657450609
221,0.1528859329845156,0.7263847799862132
222,0.1495517944858465,0.7298280250806406
223,0.14780705311926612,0.7252079734251339
224,0.15150237947828393,0.7299778073749674
225,0.15102004968487304,0.7229666741812216
226,0.14824375037074145,0.7296009209285645
227,0.1485311076947925,0.7251186314863093
228,0.14885177745008313,0.7227821032094245
229,0.1463902211626016,0.7247188022134728
230,0.14695154125559437,0.7324682703541102
231,0.1473149772595217,0.7262643713535131
232,0.14857471621949217,0.7315265950678491
233,0.15065013785606374,0.7245362987117447
234,0.146559900944084,0.7301112657927481
235,0.14782573433200089,0.7307359830474047
236,0.1480280827221707,0.7224428786685017
237,0.14170019628857156,0.7232506368954417
238,0.14418598591665419,0.7259979413766963
239,0.144490293224074,0.7236873854686078
240,0.14435821253685618,0.7229174526277753
241,0.14520400679968176,0.7217257899326577
242,0.14489031722703524,0.7233123546392968
243,0.14318932809142118,0.7281835031324644
244,0.1446160820867042,0.7262588667592434
245,0.14210266898136398,0.7214852181121443
246,0.14242468328473712,0.7263996477654469
247,0.14450861609502821,0.7262353004669659
248,0.14282132246338633,0.7236047368297642
249,0.14346990003278973,0.7214437773407688
250,0.14407922202233922,0.7216779366896664
251,0.14105796280630659,0.7354543501605475
252,0.1427918550216743,0.7274811603491947
253,0.14044595987458586,0.7232064765230568
254,0.14125975461815823,0.7289891491001224
255,0.14134905752216276,0.7187204480773058
256,0.14108409550952597,0.7205082749038343
257,0.13876028411429833,0.7241385310863796
258,0.14018985322519556,0.7196974047223796
259,0.14018776265317254,0.7255513530613406
260,0.1386226803456298,0.7228931276062306
261,0.14265879961373717,0.7195142222161834
262,0.13874481892070617,0.7235114865842189
263,0.14269238002090848,0.7259675554788573
264,0.13988429705488564,0.7267815479163456
265,0.13977840418208648,0.72290349317378
266,0.13679643502365316,0.7288543680568838
267,0.13496026969280753,0.7226115172214739
268,0.13648270268628385,0.722785505398039
269,0.13841131406526938,0.7254918317804877
270,0.13963335234551097,0.7254707866730062
271,0.13800520821180967,0.7283153948235767
272,0.13884756237114468,0.7248349872233932
273,0.13815820950642052,0.7200552880015187
274,0.13828483323302834,0.7200072005109439
275,0.1355713268452376,0.7283593169173487
276,0.13455528773265918,0.7201794665422716
277,0.13698537033899896,0.7253041130228055
278,0.13484632368376692,0.7210807437500344
279,0.13582552806375844,0.730836460480349
280,0.13666462006564428,0.7220535049895327
281,0.13390968133161302,0.724934056483483
282,0.13566792957544216,0.7273723176349507
283,0.13327296458958124,0.7215991435062722
284,0.136397640216009,0.7248451337716915
285,0.13465350307786672,0.7218068454191973
286,0.132759852958655,0.722433229280467
287,0.1329233994529862,0.7258345668999203
288,0.13171169612540948,0.7255083321265328
289,0.13292480328375322,0.7231962265116768
290,0.13328147151482503,0.7243204339647623
291,0.13183715716949254,0.7256519254474163
292,0.13345255806671166,0.7237358415744052
293,0.13338623444705908,0.7220382797923799
294,0.13036805603385476,0.7305566447993547
295,0.13374509605346793,0.7299108537721203
296,0.1341272864810958,0.726389627074837
297,0.13135881800363747,0.7317344152242964
298,0.13356222886331431,0.7229105255281028
299,0.12986656163935933,0.725574392632474
