,Train,Test
0,4.208372171857985,2.7135006272066393
1,2.0260800206644425,1.81411556482623
2,1.6667994371094352,1.7415658812630943
3,1.507614498801386,1.54225143283917
4,1.3879736273318963,1.3949062557473517
5,1.275258278163625,1.5421828444300507
6,1.2318692410031413,1.549378815539303
7,1.141205833237067,1.3087699650962321
8,1.0766298889889858,1.1809742873692242
9,1.0385975159071263,1.1556339593116731
10,0.9934945364634494,1.156481938251828
11,0.9647109610421829,1.2207299922572707
12,0.9333014118105887,1.3600565905972408
13,0.8811147162028465,1.1905201052757193
14,0.8334025421742824,1.2550162109002354
15,0.8262503477484477,1.2937137889962835
16,0.7740777367406633,1.1658446278470747
17,0.7452380445542163,1.0294553696920268
18,0.7465478255189938,1.2023858991575673
19,0.7219510572849165,1.1970800453751276
20,0.7078295053031424,1.0845739228688762
21,0.6577473523584315,1.0802678126914829
22,0.642585520539389,0.9979604067370773
23,0.5901885436923922,1.091618918499169
24,0.5530817396711329,1.1268699182875632
25,0.5697469398582301,1.0480927138929288
26,0.5502753250472363,1.104949694977577
27,0.5220616531237687,1.0406156824104549
28,0.5347963761365039,1.1802573504688119
29,0.5323865193052996,1.1530736726369182
30,0.51976136917125,1.019998429260218
31,0.49110250892410706,1.0234634490784056
32,0.461966150198368,1.0271107359112772
33,0.40520331483315053,0.9991817879707612
34,0.40172195351980505,1.0860336225777707
35,0.38867141371492264,1.0517346457275019
36,0.3748242618221249,1.0626683138311783
37,0.47457087594279107,1.1366947958331384
38,0.4396065898544075,1.0061729205414711
39,0.3667807473283578,0.9883538631677935
40,0.3342839537679225,1.0008343236049155
41,0.3255095530166599,1.0085327893730003
42,0.34677701534072575,0.9790412931497128
43,0.30777939024415024,1.5275330856482692
44,0.5403934964107874,1.0282918610482676
45,0.3154295588138799,0.9689460867263348
46,0.285245136847346,0.9948923174338651
47,0.25973845454883887,1.0081726536443427
48,0.33354429926543017,1.2401700872511068
49,0.33924645949776266,0.9814065958085553
50,0.26017238406185367,1.0131455668124345
51,0.24562757146252104,1.0340747992253658
52,0.23836412992960077,1.0744699619459381
53,0.23974398811583567,1.0186688704321023
54,0.2431768341039816,1.1149934224711766
55,0.2884168699628705,1.2319346642121891
56,0.43032478618476244,1.097714223813546
57,0.2510861930515689,1.0097987519976706
58,0.2056550542588187,1.0018727265712142
59,0.18647193623126646,1.0108852048316053
60,0.1836483305107545,0.9857098403721051
61,0.1841649480860465,1.006513236595513
62,0.17878520593026145,1.0555477108742075
63,0.2165600064916194,1.254876637859105
64,0.46330826637497413,1.1146933356403004
65,0.27753661520439676,1.0358470743413792
66,0.19029355454383293,0.9866467948753229
67,0.2339284524020593,1.0279223048044537
68,0.1788595498952019,0.9808291177367806
69,0.15332548013031344,0.9992319545766005
70,0.14420036015487042,1.0058374282856621
71,0.14672119263865793,1.0406103695140165
72,0.15989852486333134,1.0084432306543851
73,0.14337158805050723,1.0156686909814332
74,0.14673143462179525,1.0036929754132016
75,0.148273270522949,1.0125147582248188
76,0.15071314402509037,1.016885792157929
77,0.17594733781073227,1.1724982374190613
78,0.32284266512513776,1.2082423906280384
79,0.30593654474163906,1.074530228071402
80,0.18746094568730967,1.010019166880795
81,0.13720330387395893,0.9858614364056096
82,0.12276933047204804,1.0313584122899078
83,0.11542918318563249,1.0066247787556206
84,0.11160235866351327,0.9831886448266152
85,0.11079218495110493,1.024177948101958
86,0.11710396613409509,1.0559673840078345
87,0.11379207727381634,1.0207489688197422
88,0.11633580865687526,1.0608463105957204
89,0.14217773140064704,1.596783301073634
90,0.41586097313406994,1.0502968421211345
91,0.16597312861006266,1.0029628557037464
92,0.1241534150797417,1.0154649838184098
93,0.10519676727272077,0.9910829962174685
94,0.0969831167937669,0.9876390954089638
95,0.09903008178989335,1.0527474444923344
96,0.09737499740312446,1.030808220702437
97,0.10078837197254722,1.0083886451447976
98,0.09923513006189721,1.0053054721783454
99,0.10370888400380182,1.0373814824574483
